id,decimalLatitude,decimalLongitude,institutionCode,scientificName,gbifID,abstract,accessRights.x,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language.x,license,mediator,medium,modified.x,provenance,publisher,references.x,relation,replaces,requires,rights.x,rightsHolder.x,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID.x,datasetID,collectionCode.x,datasetName,ownerInstitutionCode.x,basisOfRecord.x,informationWithheld.x,dataGeneralizations.x,dynamicProperties.x,occurrenceID.x,catalogNumber.x,recordNumber.x,recordedBy.x,individualCount.x,organismQuantity,organismQuantityType,sex.x,lifeStage.x,reproductiveCondition.x,behavior,establishmentMeans.x,occurrenceStatus,preparations.x,disposition.x,associatedReferences,associatedSequences.x,associatedTaxa.x,otherCatalogNumbers.x,occurrenceRemarks.x,organismID,organismName,organismScope,associatedOccurrences.x,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID.x,parentEventID,fieldNumber.x,eventDate.x,eventTime,startDayOfYear.x,endDayOfYear.x,year.x,month.x,day.x,verbatimEventDate.x,habitat.x,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince.x,county.x,municipality.x,locality.x,verbatimLocality,verbatimElevation.x,verbatimDepth.x,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks.x,coordinateUncertaintyInMeters.x,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy.x,georeferencedDate,georeferenceProtocol.x,georeferenceSources.x,georeferenceVerificationStatus.x,georeferenceRemarks.x,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier.x,typeStatus.x,identifiedBy.x,dateIdentified.x,identificationReferences.x,identificationVerificationStatus,identificationRemarks.x,taxonID.x,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification.x,kingdom.x,phylum.x,class.x,order.x,family.x,genus.x,subgenus.x,specificEpithet.x,infraspecificEpithet.x,taxonRank.x,verbatimTaxonRank.x,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks.x,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,collectionCode.y,ownerInstitutionCode.y,collectionID.y,basisOfRecord.y,occurrenceID.y,catalogNumber.y,otherCatalogNumbers.y,higherClassification.y,kingdom.y,phylum.y,class.y,order.y,family.y,taxonID.y,scientificNameAuthorship,genus.y,subgenus.y,specificEpithet.y,verbatimTaxonRank.y,infraspecificEpithet.y,taxonRank.y,identifiedBy.y,dateIdentified.y,identificationReferences.y,identificationRemarks.y,taxonRemarks.y,identificationQualifier.y,typeStatus.y,recordedBy.y,recordNumber.y,eventDate.y,year.y,month.y,day.y,startDayOfYear.y,endDayOfYear.y,verbatimEventDate.y,occurrenceRemarks.y,habitat.y,fieldNumber.y,eventID.y,informationWithheld.y,dataGeneralizations.y,dynamicProperties.y,associatedOccurrences.y,associatedSequences.y,associatedTaxa.y,reproductiveCondition.y,establishmentMeans.y,lifeStage.y,sex.y,individualCount.y,preparations.y,country,stateProvince.y,county.y,municipality.y,locality.y,locationRemarks.y,geodeticDatum,coordinateUncertaintyInMeters.y,verbatimCoordinates,georeferencedBy.y,georeferenceProtocol.y,georeferenceSources.y,georeferenceVerificationStatus.y,georeferenceRemarks.y,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth.y,verbatimElevation.y,disposition.y,language.y,recordEnteredBy,modified.y,rights.y,rightsHolder.y,accessRights.y,recordID,references.y
10000805,33.365706,-116.416906,iNaturalist,Abronia villosa var. villosa,1831084845,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2020-01-03T20:50:58Z,NA,NA,https://www.inaturalist.org/observations/10000805,NA,NA,NA,Â© William Terry Hunefeld some rights reserved,William Terry Hunefeld,NA,NA,NA,NA,NA,NA,,NA,,,,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/10000805,10000805,,William Terry Hunefeld,NA,NA,NA,NA,NA,flowering,NA,,PRESENT,,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2018-02-25T08:15:46,16:15:46Z,NA,NA,2018,2,25,Sun Feb 25 2018 08:15:46 GMT-0800 (PST),,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,,,,"San Diego County, US-CA, US",,NA,NA,NA,NA,,5,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22117615,,NA,jrebman,2018-02-26T05:22:59,,NA,,50166,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,,,,SYNONYM,,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2021-10-16T02:29:26.268Z,NA,NA,NA,NA,NA,NA,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa villosa,NA,DWC_ARCHIVE,2021-10-16T02:29:26.268Z,2021-10-15T18:45:46.800Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10009138,33.32544,-116.36713,iNaturalist,Abronia villosa var. villosa,1831087867,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2020-06-19T23:47:36Z,NA,NA,https://www.inaturalist.org/observations/10009138,NA,NA,NA,Â© Don Rideout some rights reserved,Don Rideout,NA,NA,NA,NA,NA,NA,,NA,,,,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/10009138,10009138,,Don Rideout,NA,NA,NA,NA,NA,no evidence of flowering,NA,,PRESENT,,,NA,NA,,,Seedlings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2018-02-25T13:35:00,21:35:00Z,NA,NA,2018,2,25,2018/02/25 1:35 PM PST,,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,,,,Anza-Borrego Desert State Park,,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22139093,,NA,Don Rideout,2018-02-26T21:36:49,,NA,,50166,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,,,,SYNONYM,,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2021-10-15T21:55:47.105Z,NA,NA,NA,NA,NA,NA,,StillImage,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa villosa,NA,DWC_ARCHIVE,2021-10-15T21:55:47.105Z,2021-10-15T18:45:46.800Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10009711,33.36603,-116.41653,iNaturalist,Abronia villosa var. villosa,1831088127,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2018-03-11T03:24:01Z,NA,NA,https://www.inaturalist.org/observations/10009711,NA,NA,NA,Â© Don Rideout some rights reserved,Don Rideout,NA,NA,NA,NA,NA,NA,,NA,,,,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/10009711,10009711,,Don Rideout,NA,NA,NA,NA,NA,flowering,NA,,PRESENT,,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2018-02-25T14:17:00,22:17:00Z,NA,NA,2018,2,25,2018/02/25 2:17 PM PST,,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,,,,Anza-Borrego Desert State Park,,NA,NA,NA,NA,,6,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22140390,,NA,Don Rideout,2018-02-26T22:18:35,,NA,,50166,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,,,,SYNONYM,,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2021-10-15T21:55:37.016Z,NA,NA,NA,NA,NA,NA,,StillImage,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa villosa,NA,DWC_ARCHIVE,2021-10-15T21:55:37.016Z,2021-10-15T18:45:46.800Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001528,34.248933,-114.1781,RSA,Abronia villosa var. villosa,2430031772,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2021-01-29T16:24:03Z,NA,NA,https://cch2.org/portal/collections/individual/index.php?occid=1001528,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/,,NA,NA,NA,NA,NA,NA,,NA,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,,,PRESERVED_SPECIMEN,,NA,,8920e146-63c9-40f7-89a5-e862c7c57e32,RSA0027756,24299,Jim AndrÃ©; Glenn Clifton,NA,NA,NA,NA,NA,flowers,NA,NATIVE,PRESENT,herbarium sheet,,NA,NA,,RSA accession #: 814032,"Occasional. Associates: Larrea tridentata, Dithyrea californica, Abronia villosa, Chaenactis stevioides, Hesperocallis undulata, Oenothera deltoides.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2013-03-05T00:00:00,,64,NA,2013,3,5,,Aeolian sand.,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,San Bernardino,,"Whipple Mountains; east side of range, at south end of small dune complex, along Parker Dam Rd., approx. 4 miles SW of Parker Dam.; Gene Wash 7.5'",,388ft.,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,,129216,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Nyctaginaceae|Abronia|Abronia villosa,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,var.,,,SYNONYM,,NA,9781ce05-2379-4a10-ab3b-c91346510df8,US,2021-10-16T20:19:51.922Z,118,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa var. villosa,NA,DWC_ARCHIVE,2021-10-16T20:19:51.922Z,2021-10-16T19:56:46.666Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.36_1,San Bernardino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001528,34.2489333,-114.1781,RSA,Abronia villosa var. villosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RSA,NA,3818e1d3-b6a4-11e8-b408-001a64db2964,PreservedSpecimen,8920e146-63c9-40f7-89a5-e862c7c57e32,RSA0027756,RSA accession #: 814032,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Nyctaginaceae|Abronia|Abronia villosa,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,129216,S. Wats.,Abronia,NA,villosa,var.,villosa,Morph,,,,,NA,,NA,Jim André; Glenn Clifton,24299,3/5/2013,2013,3,5,64,NA,,"Occasional. Associates: Larrea tridentata, Dithyrea californica, Abronia villosa, Chaenactis stevioides, Hesperocallis undulata, Oenothera deltoides.",Aeolian sand.,NA,NA,NA,NA,NA,NA,NA,,flowers,Native,NA,NA,NA,herbarium sheet,United States,California,San Bernardino,,"Whipple Mountains; east side of range, at south end of small dune complex, along Parker Dam Rd., approx. 4 miles SW of Parker Dam.; Gene Wash 7.5'",,,NA,,,,,,,118,NA,NA,NA,NA,388ft.,NA,,Grace O. Cho; cataloged date: 2014-06-23,1/29/2021 16:24,http://creativecommons.org/licenses/by-nc/4.0/,NA,NA,urn:uuid:40f96df3-4cbf-4962-9b4c-3bb3f51af7a3,https://www.cch2.org/portal/collections/individual/index.php?occid=1001528
10038854,33.370833,-116.423889,iNaturalist,Abronia villosa var. villosa,1831097274,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2019-08-18T23:55:56Z,NA,NA,https://www.inaturalist.org/observations/10038854,NA,NA,NA,Â© Fred Melgert / Carla Hoegen some rights reserved,Fred Melgert / Carla Hoegen,NA,NA,NA,NA,NA,NA,,NA,,,,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/10038854,10038854,,Fred Melgert / Carla Hoegen,NA,NA,NA,NA,NA,flowering,NA,,PRESENT,,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2018-02-28T13:25:00,21:25:00Z,NA,NA,2018,2,28,2018/02/28 1:25 PM PST,,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,,,,"San Diego County, CA, USA",,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22216012,,NA,Fred Melgert / Carla Hoegen,2018-03-01T01:57:25,,NA,,50166,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,,,,SYNONYM,,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2021-10-16T02:30:16.813Z,NA,NA,NA,NA,NA,NA,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa villosa,NA,DWC_ARCHIVE,2021-10-16T02:30:16.813Z,2021-10-15T18:45:46.800Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10062160,33.366126,-116.416483,iNaturalist,Abronia villosa var. villosa,1836567438,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2019-08-19T21:12:32Z,NA,NA,https://www.inaturalist.org/observations/10062160,NA,NA,NA,Â© William Terry Hunefeld some rights reserved,William Terry Hunefeld,NA,NA,NA,NA,NA,NA,,NA,,,,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/10062160,10062160,,William Terry Hunefeld,NA,NA,NA,NA,NA,flowering,NA,,PRESENT,,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2018-03-02T07:04:37,15:04:37Z,NA,NA,2018,3,2,Fri Mar 02 2018 07:04:37 GMT-0800 (PST),,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,,,,"San Diego County, US-CA, US",,NA,NA,NA,NA,,5,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22301655,,NA,Fred Melgert / Carla Hoegen,2018-03-03T20:13:18,,NA,,50166,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,,,,SYNONYM,,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2021-10-16T02:32:21.940Z,NA,NA,NA,NA,NA,NA,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa villosa,NA,DWC_ARCHIVE,2021-10-16T02:32:21.940Z,2021-10-15T18:45:46.800Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10062343,33.365628,-116.416788,iNaturalist,Abronia villosa var. villosa,1836567430,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,CC_BY_NC_4_0,NA,NA,2019-08-19T21:12:15Z,NA,NA,https://www.inaturalist.org/observations/10062343,NA,NA,NA,Â© William Terry Hunefeld some rights reserved,William Terry Hunefeld,NA,NA,NA,NA,NA,NA,,NA,,,,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/10062343,10062343,,William Terry Hunefeld,NA,NA,NA,NA,NA,flowering,NA,,PRESENT,,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2018-03-02T07:49:09,15:49:09Z,NA,NA,2018,3,2,Fri Mar 02 2018 07:49:09 GMT-0800 (PST),,NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,US,California,,,,"San Diego County, US-CA, US",,NA,NA,NA,NA,,5,NA,NA,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22282812,,NA,Fred Melgert / Carla Hoegen,2018-03-03T02:50:54,,NA,,50166,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,NA,villosa,villosa,VARIETY,,,,SYNONYM,,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2021-10-16T07:00:36.601Z,NA,NA,NA,NA,NA,NA,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,7167025,5384880,6,7707728,220,422,6718,3086103,NA,5384880,Abronia villosa,Abronia,Abronia villosa S.Watson,Abronia villosa villosa,NA,DWC_ARCHIVE,2021-10-16T07:00:36.601Z,2021-10-15T18:45:46.800Z,FALSE,NA,NA,NA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
